NFDBFIREID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE,PROTZONE,FN_indicator,dist_to_FN_km,n_FN_20km,n_FN_50km,n_FN_100km,any_evac,n_evac,n_FN_evac,total_evac_size,total_population,mean_match_dist_km,mean_evac_duration_days
MB-2021-MB2021EA116,MB,MB2021EA116,EA116,51.80044586,-95.73794898,2021,7,11,2021-07-11,,21224.0419414,N,,MON,,False,28.64311313896516,0,2,6,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021EA151,MB,MB2021EA151,EA151,51.89222949,-95.56389258,2021,7,18,2021-07-18,,461.15869369,N,,MON,,False,13.479171107803621,1,2,5,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021EA196,MB,MB2021EA196,EA196,52.37649398,-96.49387758,2021,8,4,2021-08-04,,690.40164429,N,,MON,,False,28.515920242044114,0,2,8,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021EA096,MB,MB2021EA096,EA096,52.29641298,-96.08560565,2021,6,28,2021-06-28,,271700.519953,N,,MON,,False,48.43281299953571,0,1,7,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021EA145,MB,MB2021EA145,EA145,51.55725472,-96.39890744,2021,7,16,2021-07-16,,87305.4678193,N,,FUL,,False,27.802656957015873,0,2,15,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021EA136,MB,MB2021EA136,EA136,51.55666646,-96.34555561,2021,7,14,2021-07-14,,497.46538487,N,,MOD,,False,30.326125635440377,0,2,15,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021NO031,MB,MB2021NO031,NO031,54.18166304,-97.17364736,2021,7,11,2021-07-11,,3851.90591126,N,,MON,,False,7.879674996675776,10,67,98,False,0.0,0.0,0.0,0.0,,
MB-2021-MB2021NO106,MB,MB2021NO106,NO106,57.99446011,-98.60979136,2021,7,28,2021-07-28,,41257.5976445,N,,MON,,False,77.3675002721041,0,0,1,False,0.0,0.0,0.0,0.0,,
QC-2019-20191080116,QC,20191080116,,52.5747,-76.5213,2019,7,1,2019-07-01,2019-07-22,408.5,N,,,nordique,False,310.96880585204195,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080277,QC,20181080277,,52.6186,-76.6953,2018,6,28,2018-06-28,2018-08-02,3096.0,N,,,Nordique,False,302.7030143141777,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080304,QC,20181080304,,51.1331,-77.98,2018,6,28,2018-06-28,2018-07-27,3006.4,N,,,Nordique,False,174.06722246158654,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080308,QC,20181080308,,51.6069,-77.9611,2018,6,28,2018-06-28,2018-07-27,1234.5,N,,,Nordique,False,181.1230232285354,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080310,QC,20181080310,,51.5253,-78.1408,2018,6,28,2018-06-28,2018-07-27,1142.5,N,,,Nordique,False,166.99065503142597,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080408,QC,20181080408,,50.4564,-79.0594,2018,7,8,2018-07-08,2018-09-01,5608.9,N,,,Nordique,False,121.11177624235556,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080424,QC,20181080424,,52.0333,-77.0264,2018,7,8,2018-07-08,2018-09-01,1675.0,N,,,Nordique,False,256.2507398763888,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-68,QC,2017-68,,52.2725,-76.4034,2017,6,5,2017-06-05,2017-06-15,1698.7,N,,,Nordique,False,305.08413311171773,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080406,QC,20181080406,,51.5586,-79.4233,2018,7,7,2018-07-07,2018-07-26,1184.8,N,,,Nordique,False,85.51095812546718,0,0,2,False,0.0,0.0,0.0,0.0,,
QC-2017-61,QC,2017-61,,54.0117,-75.2117,2017,6,5,2017-06-05,2017-06-11,371.4,N,,,Nordique,False,453.6384333836931,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-63,QC,2017-63,,54.0514,-75.2753,2017,6,5,2017-06-05,2017-06-11,1262.3,N,,,Nordique,False,451.3105979881198,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-156,QC,2017-156,,55.2894,-77.7056,2017,7,17,2017-07-17,2017-08-04,549.1,H,,,Nordique,False,396.98256023555746,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080291,QC,20181080291,,52.5563,-72.2892,2018,6,28,2018-06-28,2018-07-18,7236.0,N,,,Nordique,False,432.43662393847967,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080292,QC,20181080292,,52.744,-72.0346,2018,6,28,2018-06-28,2018-07-18,2072.0,N,,,Nordique,False,406.4846308482744,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-43,QC,2017-43,,53.9889,-72.1239,2017,5,20,2017-05-20,2017-06-04,233.6,H,,,Nordique,False,349.70438013272985,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-64,QC,2017-64,,53.977,-71.6269,2017,6,5,2017-06-05,2017-06-11,217.4,N,,,Nordique,False,319.59878767811404,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-65,QC,2017-65,,53.7478,-72.1014,2017,6,5,2017-06-05,2017-06-16,15430.4,N,,,Nordique,False,357.06148438163893,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-67,QC,2017-67,,53.7054,-72.7604,2017,6,5,2017-06-05,2017-06-16,468.2,N,,,Nordique,False,398.7405809308694,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080288,QC,20181080288,,52.8478,-76.8794,2018,6,28,2018-06-28,2018-07-21,6184.0,N,,,Nordique,False,304.763489428253,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080353,QC,20181080353,,53.5272,-78.0758,2018,7,2,2018-07-02,2018-07-12,539.3,N,,,Nordique,False,261.82439648825743,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2019-20191080204,QC,20191080204,,51.955,-63.6117,2019,7,27,2019-07-27,2019-08-20,1009.5,N,,,nordique,False,174.11072435203607,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080282,QC,20181080282,,52.7397,-76.4406,2018,6,28,2018-06-28,2018-07-12,514.9,N,,,Nordique,False,323.9496950897537,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080283,QC,20181080283,,52.5425,-75.655,2018,6,28,2018-06-28,2018-08-02,4664.0,N,,,Nordique,False,362.9058275703689,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080286,QC,20181080286,,52.5442,-75.9019,2018,6,28,2018-06-28,2018-07-20,896.8,N,,,Nordique,False,347.67621158409133,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080301,QC,20181080301,,52.9239,-75.5536,2018,6,28,2018-06-28,2018-07-21,4952.3,N,,,Nordique,False,385.726648190286,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-66,QC,2017-66,,52.2153,-74.0614,2017,6,3,2017-06-03,2017-06-16,1987.5,N,,,Nordique,False,395.6258177194568,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-70,QC,2017-70,,52.4887,-74.9202,2017,6,6,2017-06-06,2017-06-15,1074.9,N,,,Nordique,False,406.9839171842725,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-72,QC,2017-72,,52.5297,-74.8304,2017,6,6,2017-06-06,2017-06-07,2387.9,N,,,Nordique,False,414.1324616347332,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080273,QC,20181080273,,51.9147,-68.5663,2018,6,28,2018-06-28,2018-07-19,1714.8,N,,,Intensive,False,237.5505231213811,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080275,QC,20181080275,,52.0675,-68.5511,2018,6,28,2018-06-28,2018-07-19,6559.7,N,,,Nordique,False,249.9832444189157,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080312,QC,20181080312,,52.6694,-70.0567,2018,6,27,2018-06-27,2018-07-12,3400.0,N,,,Nordique,False,314.21353601876257,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080313,QC,20181080313,,51.8283,-65.2562,2018,6,28,2018-06-28,2018-07-17,400.0,N,,,Nordique,False,182.19328032019564,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-73,QC,2017-73,,52.3167,-72.9006,2017,6,6,2017-06-06,2017-06-16,5757.5,N,,,Nordique,False,414.7379886282774,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-77,QC,2017-77,,50.2381,-76.048,2017,6,5,2017-06-05,2017-06-19,499.2,N,,,Intensive,False,190.15429831700257,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2019-20191080194,QC,20191080194,,51.6479,-63.8619,2019,7,27,2019-07-27,2019-08-20,352.1,N,,,nordique,False,139.1492164689398,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080504,QC,20181080504,,51.8486,-63.6404,2018,7,21,2018-07-21,2018-08-03,710.5,N,,,Nordique,False,162.24750654192835,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080524,QC,20181080524,,51.399,-63.3979,2018,7,31,2018-07-31,2018-10-01,813.0,N,,,Nordique,False,116.98760950884453,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080242,QC,20181080242,,50.1746,-72.6735,2018,6,16,2018-06-16,2018-07-04,2516.0,H,,,Intensive,False,178.3581870694688,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2019-20191080202,QC,20191080202,,51.3194,-65.3778,2019,7,27,2019-07-27,2019-08-20,549.7,N,,,nordique,False,133.919920452269,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2019-20191080198,QC,20191080198,,51.2545,-64.8448,2019,7,27,2019-07-27,2019-08-28,1178.7,N,,,nordique,False,113.38541757954546,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2017-74,QC,2017-74,,50.0236,-76.5147,2017,6,6,2017-06-06,2017-07-02,4951.5,N,,,Intensive,False,187.2348735678672,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080336,QC,20181080336,,50.7558,-77.7978,2018,7,2,2018-07-02,2018-07-18,252.0,N,,,Intensive,False,191.02968253017718,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2019-20191080072,QC,20191080072,,49.146,-75.3696,2019,6,9,2019-06-09,2019-07-11,4967.8,H,,,Intensive,False,60.04543624509331,0,0,1,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080368,QC,20181080368,,49.034,-76.4836,2018,7,4,2018-07-04,2018-09-13,9754.2,N,,,Intensive,False,118.93054025043375,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-2018-20181080261,QC,20181080261,,49.2291,-69.8396,2018,6,26,2018-06-26,2018-08-28,12985.0,H,,,Intensive,False,76.36983296681085,0,0,1,False,0.0,0.0,0.0,0.0,,
QC-2017-81,QC,2017-81,,47.8021,-75.5479,2017,6,10,2017-06-10,2017-07-02,630.9,H,,,Intensive,False,104.96716441343328,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7092,QC,1980-7092,,51.57105,-78.05005,1980,5,21,1980-05-21,1980-06-03,338.0,N,,,Nordique,False,174.22871526092382,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7101,QC,1980-7101,,51.46073,-77.8088,1980,5,23,1980-05-23,,4855.0,N,,,Nordique,False,188.095346340737,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7187,QC,1980-7187,,51.81295,-76.56006,1980,8,1,1980-08-01,1980-09-11,1560.0,N,,,Nordique,False,279.6770732896454,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7194,QC,1980-7194,,54.32195,-78.31791,1980,8,1,1980-08-01,1980-09-05,7000.0,N,,,Nordique,False,299.1635889950718,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7211,QC,1980-7211,,54.66337,-78.73912,1980,8,1,1980-08-01,1980-08-10,408.0,N,,,Nordique,False,303.76496789227866,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7223,QC,1980-7223,,55.04856,-76.368,1980,8,1,1980-08-01,1980-08-10,484.0,N,,,Nordique,False,444.5794836866919,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7227,QC,1980-7227,,55.08184,-77.21386,1980,8,1,1980-08-01,1980-08-10,250.0,N,,,Nordique,False,407.07518173270614,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-4043,QC,1982-4043,,51.95714,-68.32604,1982,7,31,1982-07-31,1982-08-03,216.0,N,,,Nordique,False,231.08335277514445,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7115,QC,1981-7115,,52.35582,-78.07744,1981,7,6,1981-07-06,1981-07-18,294.0,N,,,Nordique,False,208.07782433913695,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7153,QC,1981-7153,,52.61031,-77.67891,1981,7,13,1981-07-13,1981-08-19,4740.0,N,,,Nordique,False,245.983818255109,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7185,QC,1981-7185,,52.34053,-76.38134,1981,7,21,1981-07-21,1981-08-14,14000.0,N,,,Nordique,False,309.3113182341674,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7189,QC,1981-7189,,50.44634,-79.04944,1981,7,20,1981-07-20,1981-08-25,280.0,N,,,Nordique,False,122.32713130960761,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7255,QC,1981-7255,,51.28777,-77.95974,1981,8,1,1981-08-01,1981-08-07,250.0,N,,,Nordique,False,175.66685044200858,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7257,QC,1981-7257,,51.6229,-77.62321,1981,8,1,1981-08-01,1981-09-06,8960.0,N,,,Nordique,False,204.05536603717863,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7280,QC,1981-7280,,50.80756,-79.06483,1981,8,1,1981-08-01,1981-09-08,10700.0,N,,,Nordique,False,103.50519043570105,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7176,QC,1983-7176,,52.20714,-77.16226,1983,6,13,1983-06-13,1983-06-27,515.0,N,,,Nordique,False,255.14694826844473,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7184,QC,1983-7184,,52.12021,-76.93409,1983,6,13,1983-06-13,1983-06-26,4210.0,N,,,Nordique,False,265.54371383943084,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7185,QC,1983-7185,,52.0036,-76.69595,1983,6,13,1983-06-13,1983-06-24,220.0,N,,,Nordique,False,276.3754896202344,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7187,QC,1983-7187,,51.55396,-77.51969,1983,6,13,1983-06-13,1983-06-27,200.0,N,,,Nordique,False,209.44671384337408,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7188,QC,1983-7188,,51.71613,-77.47968,1983,6,13,1983-06-13,1983-07-28,25555.0,N,,,Nordique,False,216.1043906578923,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7192,QC,1983-7192,,51.33094,-78.53008,1983,6,13,1983-06-13,1983-07-15,328.0,N,,,Nordique,False,136.81067746634812,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7219,QC,1983-7219,,52.25809,-77.36818,1983,6,13,1983-06-13,1983-07-05,2660.0,N,,,Nordique,False,244.62294815830398,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7220,QC,1983-7220,,52.33963,-77.48528,1983,6,13,1983-06-13,1983-07-05,4240.0,N,,,Nordique,False,241.50229477234677,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7221,QC,1983-7221,,52.36931,-77.40341,1983,6,13,1983-06-13,1983-07-05,2520.0,N,,,Nordique,False,247.9006112161517,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7224,QC,1983-7224,,52.01259,-76.231,1983,6,15,1983-06-15,1983-07-18,15180.0,N,,,Nordique,False,306.88958172061785,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7241,QC,1983-7241,,51.50899,-77.98411,1983,6,16,1983-06-16,1983-07-24,7840.0,N,,,Nordique,False,177.15136292960403,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7260,QC,1983-7260,,52.06205,-77.85962,1983,6,16,1983-06-16,1983-07-03,328.0,N,,,Nordique,False,205.43237913791063,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7261,QC,1983-7261,,52.08513,-77.7865,1983,6,16,1983-06-16,1983-07-28,34930.0,N,,,Nordique,False,210.99495670083854,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7195,QC,1983-7195,,51.40708,-78.52422,1983,6,14,1983-06-14,1983-07-13,1900.0,H,,,Nordique,False,138.48420724044843,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-5147,QC,1982-5147,,52.07914,-71.0248,1982,6,19,1982-06-19,1982-06-25,200.0,N,,,Nordique,False,363.1115186932692,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7234,QC,1980-7234,,51.40798,-76.00836,1980,8,3,1980-08-03,1980-09-04,216.0,N,,,Nordique,False,311.0114428321025,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-5052,QC,1981-5052,,50.47063,-74.56214,1981,6,27,1981-06-27,1981-07-08,926.0,N,,,Intensive,False,200.1796139962343,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-5092,QC,1981-5092,,51.72063,-74.94048,1981,8,4,1981-08-04,1981-08-30,1185.0,N,,,Nordique,False,336.66024390403146,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7094,QC,1981-7094,,50.67476,-75.46452,1981,6,17,1981-06-17,1981-08-09,45600.0,N,,,Nordique,False,224.25018473082912,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7163,QC,1981-7163,,51.41247,-76.46972,1981,7,10,1981-07-10,1981-09-05,13220.0,N,,,Nordique,False,279.2762323050091,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7187,QC,1981-7187,,52.1256,-74.99854,1981,7,21,1981-07-21,1981-08-14,700.0,N,,,Nordique,False,381.2683482038323,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7193,QC,1981-7193,,51.48591,-76.81745,1981,7,21,1981-07-21,1981-09-05,23220.0,N,,,Nordique,False,256.13318468006895,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-5118,QC,1982-5118,,51.19455,-73.89945,1982,6,9,1982-06-09,1982-06-17,1795.0,N,,,Nordique,False,287.76119105240605,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-4043,QC,1980-4043,,51.14179,-61.595,1980,7,25,1980-07-25,1980-08-01,1612.0,N,,,Nordique,False,110.86176211770527,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-4064,QC,1980-4064,,50.24311,-60.65964,1980,8,24,1980-08-24,1980-09-01,320.0,H,,,Nordique,False,2.3805430208799243,1,1,2,False,0.0,0.0,0.0,0.0,,
QC-1980-5059,QC,1980-5059,,50.76349,-73.40245,1980,5,21,1980-05-21,1980-06-01,340.0,N,,,Intensive,False,254.4871179023438,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-7087,QC,1980-7087,,50.55036,-77.44055,1980,5,20,1980-05-20,1980-06-11,7500.0,H,,,Intensive,False,219.97319749829433,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-5132,QC,1982-5132,,49.86751,-70.11644,1982,6,10,1982-06-10,1982-06-20,528.0,N,,,Intensive,False,128.95485781433166,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-5054,QC,1980-5054,,49.53957,-74.60707,1980,5,17,1980-05-17,,1200.0,H,,,Intensive,False,97.91405881709959,0,0,1,False,0.0,0.0,0.0,0.0,,
QC-1980-5061,QC,1980-5061,,49.78597,-74.70125,1980,5,21,1980-05-21,1980-06-01,605.0,H,,,Intensive,False,123.70199140502011,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-5040,QC,1982-5040,,49.92026,-74.41108,1982,5,25,1982-05-25,1982-06-08,226.0,H,,,Intensive,False,142.2907487658684,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1980-5028,QC,1980-5028,,48.92656,-72.12287,1980,5,3,1980-05-03,1980-05-05,200.0,H,,,Intensive,False,38.98730097061273,0,1,1,False,0.0,0.0,0.0,0.0,,
QC-1980-5030,QC,1980-5030,,48.70624,-71.65849,1980,5,3,1980-05-03,1980-05-07,720.0,H,,,Intensive,False,44.339882091220474,0,1,1,False,0.0,0.0,0.0,0.0,,
QC-1982-3058,QC,1982-3058,,47.74131,-72.20052,1982,5,26,1982-05-26,1982-06-14,375.0,H,,,Intensive,False,77.58412041636944,0,0,2,False,0.0,0.0,0.0,0.0,,
QC-1982-3098,QC,1982-3098,,48.32195,-73.54952,1982,6,7,1982-06-07,1982-07-05,4351.0,H,,,Intensive,False,44.57206841191322,0,1,3,False,0.0,0.0,0.0,0.0,,
QC-1981-7127,QC,1981-7127,,55.20983,-73.35204,1981,7,6,1981-07-06,1981-08-14,500.0,N,,,Nordique,False,411.7298616966755,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7320,QC,1981-7320,,54.48771,-78.8439,1981,8,7,1981-08-07,1981-08-19,880.0,N,,,Nordique,False,287.09757993553455,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7321,QC,1981-7321,,54.31745,-78.77166,1981,8,7,1981-08-07,1981-08-19,320.0,N,,,Nordique,False,278.4466321755576,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7330,QC,1981-7330,,54.76439,-77.62302,1981,8,8,1981-08-08,1981-08-22,265.0,N,,,Nordique,False,364.4919776976861,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7342,QC,1981-7342,,54.66847,-77.52268,1981,8,8,1981-08-08,1981-08-22,335.0,N,,,Nordique,False,362.0987281285875,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7211,QC,1982-7211,,55.03957,-77.04096,1982,7,27,1982-07-27,1982-08-12,11450.0,N,,,Nordique,False,411.79298123153524,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7212,QC,1982-7212,,55.05576,-76.80664,1982,7,27,1982-07-27,1982-08-12,1100.0,N,,,Nordique,False,423.9244992445341,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7214,QC,1982-7214,,54.22512,-75.25,1982,7,28,1982-07-28,1982-08-04,1065.0,N,,,Nordique,False,459.8906565312789,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7215,QC,1982-7215,,54.26709,-74.89049,1982,7,28,1982-07-28,1982-08-04,972.0,N,,,Nordique,False,482.93550671245407,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7244,QC,1983-7244,,54.46523,-74.44894,1983,6,16,1983-06-16,1983-06-29,22237.0,N,,,Nordique,False,484.50484783939675,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7246,QC,1983-7246,,54.41427,-74.73764,1983,6,16,1983-06-16,1983-07-11,14163.0,N,,,Nordique,False,498.14118212229806,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7247,QC,1983-7247,,54.51079,-74.81474,1983,6,16,1983-06-16,1983-06-29,45090.0,N,,,Nordique,False,497.92188871634846,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7248,QC,1983-7248,,54.88729,-75.22029,1983,6,16,1983-06-16,1983-06-29,26000.0,N,,,Nordique,False,494.1947192209619,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7262,QC,1983-7262,,54.82374,-77.63545,1983,6,15,1983-06-15,1983-07-18,35000.0,N,,,Nordique,False,368.4202236209157,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7265,QC,1983-7265,,54.23951,-75.32872,1983,6,16,1983-06-16,1983-07-11,18532.0,N,,,Nordique,False,455.8691363803192,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7311,QC,1983-7311,,54.92926,-77.62597,1983,6,15,1983-06-15,1983-07-17,4450.0,N,,,Nordique,False,376.97684088931595,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1984-7134,QC,1984-7134,,54.04497,-74.7981,1984,7,17,1984-07-17,1984-07-26,462.0,N,,,Nordique,False,479.9841829754241,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7140,QC,1982-7140,,53.29137,-73.08183,1982,6,9,1982-06-09,1982-06-17,651.0,N,,,Nordique,False,435.6840346905392,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7147,QC,1982-7147,,54.02878,-72.0175,1982,6,9,1982-06-09,1982-06-17,656.0,N,,,Nordique,False,341.86499034694754,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7148,QC,1982-7148,,53.46613,-72.60322,1982,6,9,1982-06-09,1982-06-17,1014.0,N,,,Nordique,False,399.16582079133934,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7150,QC,1982-7150,,54.27698,-71.39972,1982,6,9,1982-06-09,1982-06-17,1500.0,N,,,Nordique,False,296.45929011640254,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7240,QC,1983-7240,,55.32195,-71.13505,1983,6,17,1983-06-17,1983-06-30,8650.0,N,,,Nordique,False,275.67627466154204,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7242,QC,1983-7242,,54.34952,-73.77161,1983,6,16,1983-06-16,1983-06-29,9116.0,N,,,Nordique,False,443.7163242069036,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7258,QC,1983-7258,,54.93375,-72.82864,1983,6,16,1983-06-16,1983-06-29,6819.0,N,,,Nordique,False,378.2729838679758,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7153,QC,1982-7153,,55.00899,-71.07549,1982,6,9,1982-06-09,1982-06-17,2700.0,N,,,Nordique,False,268.27326824474017,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1983-7252,QC,1983-7252,,54.40978,-70.80243,1983,6,17,1983-06-17,1983-06-30,2900.0,N,,,Nordique,False,256.04233855505186,0,0,0,True,1.0,0.0,,0.0,18.924722363101825,1.0
QC-1985-4034,QC,1985-4034,,52.88819,-67.94932,1985,7,3,1985-07-03,1985-07-12,4950.0,N,,,Nordique,False,221.8224877954111,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1985-4035,QC,1985-4035,,52.90348,-67.88088,1985,7,3,1985-07-03,1985-07-12,1250.0,N,,,Nordique,False,218.7980323664089,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7156,QC,1982-7156,,53.80306,-73.91929,1982,6,10,1982-06-10,1982-06-17,315.0,N,,,Nordique,False,466.7108903896714,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1982-7164,QC,1982-7164,,53.63909,-75.42871,1982,6,10,1982-06-10,1982-06-22,602.0,N,,,Nordique,False,427.71304572735966,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7145,QC,1981-7145,,53.23502,-77.70492,1981,7,13,1981-07-13,1981-08-16,4650.0,N,,,Nordique,False,272.25054654388265,0,0,0,False,0.0,0.0,0.0,0.0,,
QC-1981-7146,QC,1981-7146,,53.20534,-77.75976,1981,7,13,1981-07-13,1981-08-03,270.0,N,,,Nordique,False,267.8209201367479,0,0,0,False,0.0,0.0,0.0,0.0,,
