province,latitude,longitude,fire_cause,fire_type,response_type,protection_zone,fn_indicator,n_fn_20km,any_evacuation,log_fire_size_ha,log_dist_to_fn_km
ON,53.2954,-82.1177,natural,ifr,full,other,False,0,False,0.2432538626410484,-0.1889257683562306
ON,51.3103,-94.363,natural,ifr,full,other,False,0,False,0.0484212608063805,0.0132747378475772
ON,49.7215,-94.9104,human,ifr,other,other,False,4,True,1.624888748715227,-1.0992237941903402
ON,51.4406,-94.3157,natural,ifr,moderate,other,False,0,False,1.343206877776717,-0.1727770376402436
ON,50.3203,-93.5876,natural,ifr,other,other,False,0,True,0.212513386223288,-0.5371061298391634
ON,53.5385,-88.0789,natural,ifr,monitor,other,False,0,False,-0.5731988231716355,-0.3991109432838082
ON,53.0417,-90.7776,natural,ifr,monitor,other,False,0,False,0.3023458225614861,-0.5074283488924786
ON,53.0271,-93.7373,natural,ifr,monitor,other,False,0,True,0.1883880517215582,-0.6252847506322241
ON,48.8337,-94.6079,human,ifr,full,other,False,1,False,-0.7463747138035712,-0.7666469674316513
ON,52.5082,-93.5525,natural,ifr,monitor,other,False,0,False,1.0591131505888776,-0.3845170071808995
ON,46.9193,-81.197,human,ifr,full,other,False,0,False,0.0897654278039021,-0.4412095926017242
ON,51.9698,-91.195,natural,ifr,monitor,other,False,0,False,-1.2480562354008746,-0.1477254493048907
ON,51.315,-94.1694,unknown,pb,other,other,False,0,False,-0.3076714404562458,-0.044423819730899
ON,52.1992,-82.3212,natural,ifr,monitor,other,False,0,False,0.3459384147993164,-0.6003721429477706
ON,49.6797,-90.2125,human,ifr,other,other,False,0,False,0.2123053086061728,0.1659880093006784
ON,50.9059,-90.7741,natural,ifr,full,other,False,0,False,1.5965363378628796,-0.3464101943058988
ON,52.0734,-93.2043,natural,ifr,other,other,False,0,False,2.6806096799880508,-0.492141519246498
ON,51.1928,-94.6378,natural,ifr,monitor,other,False,0,False,0.5216703729293921,0.2158859294480233
ON,52.3105,-88.5622,natural,ifr,monitor,other,False,0,False,-1.2223591994498235,-0.3464223379658772
ON,54.4661,-90.8313,natural,ifr,monitor,other,False,0,False,-1.1075408656381058,-0.0075488912037199
ON,53.4294,-93.6171,natural,ifr,monitor,other,False,0,False,1.6787681420619804,-0.285027919946228
ON,52.8159,-90.9746,natural,ifr,full,other,False,1,False,0.3459384147993164,-0.7657252036274935
ON,50.4549,-83.2891,natural,ifr,monitor,other,False,0,False,-1.2480562354008746,0.1348101157178148
ON,50.539,-91.5876,human,ifr,other,other,False,0,False,0.1457429289621627,-0.1923326504351407
ON,52.9571,-92.3227,natural,ifr,monitor,other,False,1,False,-0.8806326910888373,-0.7410327759520462
ON,51.5547,-86.4861,natural,ifr,other,other,False,0,False,-1.0596361185980383,-0.3279468978277243
ON,53.5056,-87.8276,natural,ifr,monitor,other,False,0,False,1.3969499197056323,-0.1176918080974939
ON,50.7696,-94.6797,natural,ifr,moderate,other,False,0,False,0.7843964403461778,-0.2011204969929567
ON,52.2393,-87.3588,natural,ifr,monitor,other,False,0,False,-0.1823451709238883,-0.1910229221837174
ON,53.9735,-90.1945,natural,ifr,monitor,other,False,1,False,-0.8806326910888373,-1.2752177523511257
ON,50.6032,-80.7951,natural,ifr,monitor,other,False,0,False,0.0897654278039021,-0.0780247996116653
ON,54.6975,-91.1457,natural,ofr,monitor,other,False,0,False,1.1840156563657238,0.221212621011514
ON,51.8418,-89.048,natural,ifr,monitor,other,False,0,False,-0.1728940021662525,0.1927058736600142
ON,55.0804,-88.9964,natural,ifr,monitor,other,False,0,False,-1.2223591994498235,0.4979641878768336
ON,53.0806,-94.0076,natural,ifr,monitor,other,False,0,False,-1.0828317899763795,-0.2494157570845843
ON,51.886,-88.3512,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,-0.3293072169316595
ON,52.3421,-90.8715,natural,ifr,full,other,False,0,False,0.7733223997729032,0.0762549585203839
ON,52.1746,-85.0697,natural,ifr,monitor,other,False,0,False,-1.2223591994498235,0.163781052784506
ON,50.0078,-91.1625,human,ifr,other,other,False,0,False,2.302595030789424,-0.0551923865362784
ON,46.8671,-79.3987,natural,ifr,full,other,False,0,False,-0.9324110082858754,-0.3934011874773796
ON,52.5166,-90.3841,natural,ifr,full,other,False,0,False,-0.7742553229769424,-0.0454837270827354
ON,49.0541,-88.6081,natural,ifr,monitor,other,False,0,False,0.0929162819123547,-0.693495317725542
ON,49.7029,-91.5916,natural,ifr,full,other,False,0,False,-0.546625547721382,0.0168521858659057
ON,49.1633,-89.0918,natural,ifr,full,other,False,0,False,-1.157782780461034,-0.0172567948152512
ON,52.9141,-84.2639,unknown,ifr,other,other,False,0,False,-0.0940706059263674,0.0758003611532953
ON,50.7708,-84.7663,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,-0.2677600266455773
ON,55.2319,-87.4952,natural,ifr,monitor,other,False,0,False,-0.6704810478107414,0.2161593566580357
ON,52.1128,-84.8752,natural,ifr,monitor,other,False,0,False,0.1053649368966826,0.2172647646575549
ON,50.4453,-94.1375,natural,ifr,other,other,False,0,False,-0.8307406968343369,-0.5632748520077286
ON,52.1641,-92.3472,natural,ifr,other,other,False,0,False,-0.2255191950034522,-0.5934053444913714
ON,54.1797,-84.3721,natural,ofr,monitor,other,False,0,False,1.7507063248469352,0.0119499119092993
ON,50.9016,-94.6781,natural,ifr,other,other,False,0,False,-1.062954050379794,-0.0062589275033665
ON,51.7843,-88.375,natural,ifr,monitor,other,False,0,False,1.2989321381979857,-0.3901270156526291
ON,50.5136,-91.6946,unknown,pb,other,other,False,0,False,-0.2292232300319168,-0.3256571864970201
ON,48.789,-94.5125,human,ifr,other,other,False,0,False,-0.6631618259454329,-0.697316844323952
ON,52.4881,-93.6693,natural,ifr,monitor,other,False,0,True,1.0721577652311405,-0.5044083448313167
ON,54.172,-89.1064,natural,ofr,monitor,other,False,0,False,-1.0571106186960648,-0.1906891940163686
ON,50.5291,-92.2734,natural,ifr,full,other,False,0,False,0.8240377727497847,-0.6459118733432424
ON,53.9934,-91.2892,natural,ifr,monitor,other,False,1,False,-0.0944509806868889,-0.876884458699138
ON,52.5229,-88.4739,natural,ifr,monitor,other,False,0,False,-0.7855089144719057,-0.1917483340202928
ON,51.4264,-83.5028,natural,ifr,monitor,other,False,0,False,-0.2878450540058623,0.4855560009008621
ON,52.5785,-84.6659,natural,ifr,monitor,other,False,0,False,-0.7693173289138384,0.3881576075405817
ON,53.8577,-93.2052,natural,ifr,monitor,other,False,0,False,0.366656756923737,-0.5376998431162628
ON,53.0151,-88.9453,natural,ifr,monitor,other,False,1,False,0.4433408085960255,-0.952257666829311
ON,45.9141,-77.5724,human,ifr,full,other,False,0,False,0.02914451295818,-0.1728621400828514
ON,47.4608,-81.4159,human,ifr,full,other,False,0,False,-0.1154693056141468,-0.2900225423354403
ON,50.8047,-91.6375,natural,ifr,other,other,False,0,False,-0.9188685870107224,-0.3513262577513217
ON,54.0675,-83.4067,natural,ofr,monitor,other,False,0,False,1.3416049039971725,0.1136122824987828
ON,52.7422,-92.875,natural,ifr,other,other,False,1,False,-0.1897240408135447,-0.769488408590332
ON,52.6797,-88.6528,natural,ifr,other,other,False,0,False,-1.3555786195874189,-0.4736335823995682
ON,49.5865,-90.475,natural,ifr,full,other,False,0,False,0.1395548854882601,0.080939920476201
ON,53.5192,-93.6334,natural,ifr,other,other,False,0,False,-1.1075408656381058,-0.236276167971673
ON,53.0916,-88.2692,natural,ifr,full,other,False,0,False,1.974997549078366,-0.0949452582412425
ON,48.6219,-85.3649,human,ifr,full,other,False,2,False,1.9274240790111865,-0.9761964093296064
ON,52.9805,-94.0805,natural,ifr,monitor,other,False,0,False,-0.7075124638962346,-0.3367469735305893
ON,48.2344,-82.9661,human,ifr,full,other,False,0,False,-0.9635677485462736,-0.4131350356810962
ON,54.5133,-89.5874,natural,ofr,monitor,other,False,0,False,-1.2223591994498235,0.1332273442164813
ON,46.6969,-80.1426,natural,ifr,full,other,False,0,False,0.2307423689035338,-0.4222666110755556
ON,53.5711,-90.9689,natural,ifr,monitor,other,False,0,False,-0.2328964825260332,-0.4550207149064393
ON,52.8522,-94.3736,natural,ifr,monitor,other,False,0,False,-0.981717526642257,-0.5158792840473561
ON,49.2144,-90.9953,natural,ifr,full,other,False,1,False,-0.2994321800681813,-0.7498270032452288
ON,51.5717,-81.2849,natural,ifr,monitor,other,False,0,False,-1.1075408656381058,-0.0108884696055166
ON,49.2852,-88.9635,natural,ifr,full,other,False,0,False,-1.2467462659677733,-0.0753103349200267
ON,50.6389,-86.6677,natural,ifr,full,other,False,0,False,0.1986011915900176,0.320420796929741
ON,47.767,-81.794,human,ifr,full,other,False,1,False,-0.8661352659663142,-0.7641382420315261
ON,54.8875,-86.141,natural,ifr,monitor,other,False,0,False,-1.1623464105772825,0.3004097910159916
ON,50.1004,-85.1409,natural,ifr,monitor,other,False,0,False,-0.3958909141498554,0.0537204365855323
ON,52.2639,-93.8279,natural,ifr,full,other,False,0,False,-0.8312829966449052,-0.3699749150412599
ON,49.664,-93.7375,natural,ifr,other,other,False,0,False,0.0843726621268882,-0.5076693718908799
ON,53.5547,-91.875,natural,ifr,other,other,False,1,False,-0.0313371873358429,-0.8410709001063027
ON,55.942,-88.1366,natural,ofr,monitor,other,False,0,False,-0.7855089144719057,-0.6771534692374451
ON,51.8203,-95.0972,natural,ifr,other,other,False,0,False,2.742218979446662,-0.5202517685790767
ON,53.7264,-87.5305,natural,ifr,other,other,False,0,False,-0.8519629227695937,-0.0244710938761046
ON,52.4122,-92.2641,natural,ifr,monitor,other,False,0,False,-0.5006190566987547,-0.3157558532395719
ON,48.9754,-87.0615,natural,ifr,full,other,False,0,False,0.386717470431043,-0.3602157489787739
ON,52.4217,-92.2354,natural,ifr,monitor,other,False,0,False,-1.0668799016670216,-0.2769826313136708
ON,48.9845,-81.9437,natural,ifr,full,other,False,0,False,-1.3056807605351877,-0.1470691246182965
ON,54.2258,-92.6088,natural,ofr,monitor,other,False,0,False,0.366656756923737,-0.5395021520564843
ON,53.2578,-93.5972,natural,ifr,other,other,False,0,False,1.843883772287565,-0.6784259228630358
ON,50.8327,-90.2058,natural,ifr,full,other,False,0,False,-0.7597978198771606,-0.6529655167930388
ON,52.5515,-88.9763,natural,ifr,monitor,other,False,0,False,-1.332081536691383,-0.4318494118223648
ON,50.1101,-89.8322,natural,ifr,full,other,False,0,False,0.9164797595085944,-0.0395302475611791
ON,52.8093,-94.5726,natural,ifr,other,other,False,0,False,0.2543062915828415,-0.4325088452894704
ON,52.5624,-91.8494,natural,ifr,monitor,other,False,0,False,-1.0868834706788766,-0.0815262880132334
ON,52.039,-82.1528,natural,ifr,other,other,False,0,False,0.2123053086061728,-0.6776258677627449
ON,51.6486,-85.7353,natural,ifr,full,other,False,1,True,-0.9926527726464373,-1.2907654944407314
ON,50.3666,-84.5675,natural,ifr,monitor,other,False,1,False,-0.5914941677559898,-0.9804755346811111
ON,49.6876,-81.8179,human,ifr,full,other,False,0,False,-1.0889190924874228,-0.307234622508591
ON,47.4509,-81.5949,human,ifr,full,other,False,0,False,-0.8158743050158982,-0.2846116279672344
ON,50.6293,-94.7292,natural,ifr,full,other,False,0,False,-1.0649139279973223,-0.5060947692608674
ON,52.3679,-90.1725,natural,ifr,full,other,False,0,False,0.7394401823271085,0.0340712703763466
ON,49.5705,-89.4273,natural,ifr,full,other,False,0,False,-0.3154195623074721,-0.4723178207222386
ON,48.586,-91.3661,human,ifr,full,other,False,0,False,-0.6725879165122949,-0.1324173391130027
ON,51.6755,-85.9067,human,ifr,full,other,True,1,False,-0.5961519635230181,-2.8210130662253
ON,51.4838,-88.4415,natural,ifr,full,other,False,0,False,-1.0571106186960648,-0.3685654212523239
ON,52.6972,-87.5104,natural,ifr,monitor,other,False,1,False,-0.8519629227695937,-0.974870579905468
ON,51.9013,-82.1845,natural,ifr,monitor,other,False,0,False,1.040186899108551,-0.3360405819473323
ON,52.3764,-88.624,natural,ifr,monitor,other,False,0,False,-1.3390091256804346,-0.2294738099661949
ON,52.5163,-94.3683,natural,ifr,monitor,other,False,0,False,1.4646082356154466,-0.7011781522463748
ON,50.8195,-86.0063,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,0.2877860512709504
ON,49.2577,-90.6705,natural,ifr,full,other,False,0,False,0.7698855313544913,-0.5239443365534243
ON,55.3153,-87.8508,natural,ofr,monitor,other,False,0,False,-1.1075408656381058,0.1166415005621741
ON,53.5827,-87.5136,natural,ifr,monitor,other,False,0,False,1.0114552158915793,-0.1254281896209778
ON,51.1955,-95.0387,natural,ifr,monitor,other,False,0,False,0.0663084122299444,0.2352056694991552
ON,51.211,-94.3473,natural,ifr,other,other,False,0,False,-1.1436190345682309,0.1158696346311627
ON,49.1119,-90.184,natural,ifr,full,other,False,0,False,-0.5296513002587819,-0.541806250914539
ON,49.5084,-85.7637,natural,ifr,full,other,False,0,False,-0.5330267957324817,-0.0636316445870476
ON,51.9057,-81.5886,natural,ifr,monitor,other,False,0,False,-0.5296513002587819,-0.3721592606375262
ON,51.9269,-87.9465,natural,ifr,monitor,other,False,0,False,0.2280831922816838,-0.5996256585908069
ON,51.3729,-82.3935,natural,ifr,monitor,other,False,0,False,-0.1823451709238883,0.3324732772273703
ON,47.6834,-83.8381,natural,ifr,full,other,False,0,False,-0.7771122214698634,-0.6172144665751773
ON,47.1749,-80.4543,natural,ifr,monitor,other,False,0,False,-1.167173966045064,-0.3421005186917777
ON,49.6352,-91.8436,natural,ifr,full,other,False,0,False,0.3707201590589383,-0.1954330759290867
ON,53.8125,-83.4977,natural,ifr,monitor,other,False,0,False,0.9356575028731012,-0.155257378513087
ON,49.4457,-88.883,natural,ifr,full,other,False,0,False,-0.8283060274191092,-0.2530440677731458
ON,49.2007,-89.011,natural,ifr,full,other,False,0,False,-1.010408435295077,-0.077401656189239
ON,51.6908,-81.3688,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,0.0262409215360671
ON,53.3761,-87.9688,natural,ifr,monitor,other,False,0,False,-1.0760029969835527,-0.1819577206589831
ON,52.7741,-94.512,natural,ifr,monitor,other,False,0,False,0.221834590752308,-0.4904819810403672
ON,52.3672,-89.9861,natural,ifr,other,other,False,0,False,-0.8821008915753156,-0.0029813794289032
ON,50.4032,-89.1741,natural,ifr,full,other,False,1,False,-0.9421956726123216,-1.0315213785324349
ON,55.8882,-88.5428,natural,ofr,monitor,other,False,0,False,1.247801525754339,-0.1503377207450401
ON,52.4954,-87.4124,natural,ifr,other,other,False,0,False,-1.2748424481395593,-0.346675032536804
ON,52.1622,-88.5394,natural,ifr,monitor,other,False,0,False,-0.3924945597915872,-0.4065242069132573
ON,52.9367,-93.9455,natural,ifr,monitor,other,False,0,False,-1.1209104101299747,-0.4071795405296088
ON,53.8039,-91.0023,natural,ifr,full,other,False,1,False,-1.2061994592237524,-1.6713008798539273
ON,48.8516,-94.6375,human,ifr,other,other,False,1,False,-0.0203762152263833,-0.7738006029452865
ON,51.9261,-94.9117,natural,ifr,monitor,other,False,0,False,-0.895470462254673,-0.3920012948226301
ON,52.4391,-89.3259,natural,ifr,full,other,False,0,False,-0.0919616282432232,-0.2014097089994796
ON,53.2453,-88.1839,natural,ifr,monitor,other,False,0,False,0.4388111917813331,-0.2287473793103446
ON,52.9274,-90.0692,natural,ifr,full,other,False,3,False,0.9415947052787512,-0.8816128917996078
ON,52.4297,-88.9584,natural,ifr,other,other,False,0,False,1.4995162665370234,-0.1882026271991407
ON,52.4263,-94.3743,natural,ifr,monitor,other,False,0,False,-1.1310720443352968,-0.4921135348855728
ON,52.1675,-95.0835,natural,ifr,monitor,other,False,1,False,-0.7402381461622088,-0.7382960748988896
ON,52.078,-87.0832,natural,ifr,monitor,other,False,0,False,0.1780621625784136,0.0382548590830186
ON,52.674,-89.743,natural,ifr,monitor,other,False,0,False,-0.450639703373533,-0.6370496100600398
ON,52.2767,-94.7295,natural,ifr,monitor,other,False,0,False,-0.6427050234066876,-0.3907024819538448
ON,53.159,-84.8014,natural,ifr,other,other,False,0,False,-0.2328964825260332,-0.1972252996790662
ON,51.9415,-93.6328,natural,ifr,full,other,False,0,False,-0.4928694936401289,-0.5837090965072911
ON,52.8563,-93.7492,natural,ifr,monitor,other,False,0,False,0.0519857630721093,-0.4397012512036451
ON,54.7305,-91.5946,natural,ofr,monitor,other,False,0,False,0.3588635754708197,-0.0710977366827872
ON,52.4297,-92.625,natural,ifr,other,other,False,0,False,-0.9188685870107224,-0.6498912104383575
ON,53.1016,-88.8471,natural,ifr,other,other,False,0,False,1.150006587175747,-0.5654159383308567
ON,50.9414,-94.5493,natural,ifr,moderate,other,False,0,False,1.9170187900895468,0.0607725734912581
ON,53.8578,-91.1907,natural,ifr,monitor,other,False,1,False,-1.1928413054011784,-1.291915998587966
ON,49.1057,-79.5477,natural,ifr,full,other,False,0,False,-0.7030675789199142,-0.0736795111809092
ON,53.5867,-93.6117,natural,ifr,monitor,other,False,0,False,-0.4145534187955601,-0.3287926696743517
ON,50.4015,-95.079,natural,ifr,full,other,False,0,False,1.1237347498057035,-0.6691270762282272
ON,50.7477,-89.4877,natural,ifr,full,other,False,0,False,0.5540190529324964,-0.0253550184055018
ON,52.3883,-95.0572,natural,ifr,other,other,False,0,False,1.787534480843056,-0.4091387881431746
ON,52.5545,-91.9676,natural,ifr,monitor,other,False,0,False,-1.1288962761791197,-0.0114824270137546
ON,52.6537,-84.9525,natural,ifr,monitor,other,False,0,False,-0.0919616282432232,0.3605894879824158
ON,52.7513,-91.5843,natural,ifr,monitor,other,False,0,False,1.192112521340674,-0.5792844444153561
ON,48.2552,-91.4561,natural,ifr,monitor,other,False,0,False,-0.4082711581019164,-0.2615298576065839
ON,53.4757,-93.226,natural,ifr,full,other,False,0,False,0.8630419501222379,-0.2472492777183299
ON,52.9922,-91.4583,natural,ifr,other,other,False,1,False,-1.240755122917538,-1.4362316911433728
ON,52.2314,-89.892,natural,ifr,monitor,other,False,0,False,1.4038208525762133,0.1401884841238586
ON,52.1304,-95.1147,natural,ifr,full,other,False,1,False,1.5705859887053777,-0.8018131696108552
ON,48.9034,-91.9766,natural,ifr,full,other,False,0,False,-0.5510500949966449,-0.494899433317136
ON,51.9004,-88.9258,natural,ifr,monitor,other,False,0,False,0.0897654278039021,0.0938660104123485
ON,52.4256,-90.5439,natural,ifr,monitor,other,False,0,False,-0.2736536175897545,0.1126526960365606
ON,56.1394,-87.8923,natural,ifr,moderate,other,False,1,False,-0.9106649445638516,-0.9072896244926308
ON,51.619,-81.3539,natural,ifr,monitor,other,False,0,False,1.00406348125391,0.0662438598605946
ON,52.5371,-92.6203,natural,ifr,monitor,other,False,0,False,-0.263077289374775,-0.6053369486174609
ON,53.4297,-93.7083,natural,ifr,other,other,False,0,False,-1.081822915021201,-0.239613241536797
ON,50.4598,-79.8697,natural,ifr,monitor,other,False,0,False,-1.0728147811893904,0.2185428977925196
ON,49.5981,-89.4009,natural,ifr,full,other,False,0,False,-0.6447211655475092,-0.5605438136235942
ON,51.5084,-90.3414,human,ifr,full,other,False,0,False,-0.5378682490765346,-0.5723135080404795
ON,53.0391,-90.2257,natural,ifr,monitor,other,False,0,False,-0.725381860850859,-0.5910949841680337
ON,53.661,-87.118,natural,ifr,monitor,other,False,0,False,-1.010408435295077,0.0008170424132085
ON,47.7922,-81.8338,human,ifr,full,other,False,0,False,1.9753814592110248,-0.7035393088411225
ON,53.7341,-90.5517,natural,ifr,monitor,other,False,0,False,1.155413363271424,-0.684928876453981
ON,52.0182,-92.4171,natural,ifr,monitor,other,False,0,False,-1.2223591994498235,-0.535807468169543
ON,53.5292,-88.1087,natural,ifr,monitor,other,False,0,False,-0.5642459819119916,-0.4371209344248062
ON,50.1847,-81.3222,natural,ifr,full,other,False,0,False,1.1534792914918013,-0.4417609727461261
ON,51.5278,-95.0679,natural,ifr,monitor,other,False,0,False,1.9466961687436064,-0.0359681735121137
ON,53.4475,-92.79,natural,ifr,monitor,other,False,0,False,1.3482819618307018,-0.2535214614043353
ON,50.6797,-95.1376,natural,ifr,other,other,False,0,False,-0.5789959398499352,-0.2283993167763074
ON,52.2458,-94.3329,natural,ifr,other,other,False,1,False,-0.8367318237106892,-0.9443368155922338
ON,49.4145,-86.3865,natural,ifr,full,other,False,0,True,1.46395127562619,-0.4000123733278544
ON,53.8343,-84.6217,natural,ifr,monitor,other,False,0,False,-0.7855089144719057,-0.5054479829215983
ON,51.7438,-86.963,natural,ifr,monitor,other,False,0,False,-0.4889116846829537,-0.097406542266924
ON,53.2266,-86.0353,natural,ifr,monitor,other,False,0,False,-0.5296513002587819,0.2218552726476865
ON,47.7272,-83.5871,human,ifr,full,other,False,5,False,-0.660050777702814,-1.7103322243773806
ON,48.3985,-91.5124,human,ifr,other,other,False,0,False,-1.2223591994498235,-0.3882269727705804
ON,52.8385,-88.2566,natural,ifr,monitor,other,False,0,False,1.858490820855932,-0.1159478941495214
ON,52.7071,-90.6762,natural,ifr,monitor,other,False,0,False,-0.7855089144719057,-0.2290190461134419
ON,52.7664,-93.9559,natural,ifr,moderate,other,False,1,True,-0.3901279241426201,-0.9406518609322588
ON,51.0884,-87.3498,natural,ifr,monitor,other,False,0,False,-0.5731988231716355,-0.0283637485875609
ON,53.1689,-93.5834,natural,ifr,monitor,other,False,1,False,-0.2532182675999638,-0.9461863986964082
ON,50.0391,-94.8125,human,ifr,other,other,False,2,False,0.1687087849642936,-1.89496267953532
ON,52.5391,-89.8472,natural,ifr,other,other,False,0,False,-1.021306291904983,-0.2938741943958123
ON,50.828,-89.9038,natural,ifr,full,other,False,0,False,0.5047140092886199,-0.4121071121210082
ON,54.2028,-90.616,natural,ofr,monitor,other,False,0,False,-0.0919616282432232,-0.400935895068048
ON,51.3359,-94.7084,natural,ifr,other,other,False,0,False,0.2123053086061728,0.1308185599721963
ON,49.6149,-86.0864,human,ifr,full,other,False,0,False,-1.097127779619692,-0.5170162119242241
ON,49.7501,-86.9646,human,ifr,full,other,False,0,False,-1.1374244464390246,-0.6247205175412793
ON,53.745,-91.4837,natural,ifr,other,other,False,0,False,0.3611293951622444,-0.4564229807001152
ON,53.374,-90.6015,natural,ifr,monitor,other,False,0,False,-1.2366206426670772,-0.0504669973231578
ON,52.6085,-94.4545,natural,ifr,monitor,other,False,0,False,0.5444455272433487,-0.6785459681696019
ON,52.5799,-93.0951,natural,ifr,full,other,False,1,False,-0.1717463550790247,-1.4054659491058668
ON,53.9131,-91.6375,natural,ifr,monitor,other,False,0,False,-0.7547306809723082,-0.426624430206783
ON,52.1717,-86.576,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,0.0713978189846938
ON,48.8925,-90.6262,natural,ifr,other,other,False,1,False,-1.2693936210737753,-0.9278572370780174
ON,52.1851,-90.2778,natural,ifr,full,other,False,0,False,-0.2328964825260332,0.2371403400629302
ON,50.8672,-85.9125,natural,ifr,other,other,False,0,False,-1.0596361185980383,0.2437004177846043
ON,53.0434,-94.8175,natural,ifr,monitor,other,False,1,False,-0.2825285219874519,-1.5165432056159054
ON,51.8794,-88.5181,natural,ifr,monitor,other,False,0,False,1.0540773608963585,-0.1675829647627446
ON,51.3993,-90.7926,natural,ifr,monitor,other,False,0,True,-1.235077134063598,-0.2929111613561775
ON,52.5769,-92.8672,natural,ifr,full,other,False,1,False,0.0991712565147742,-1.0910120910612886
ON,52.5391,-91.7639,natural,ifr,other,other,False,0,False,0.7269660197294744,-0.0934185427773357
ON,51.1328,-92.6806,human,ifr,other,other,False,0,False,-1.0016458383247426,0.0943909219741105
ON,52.2889,-88.0988,natural,ifr,moderate,other,False,1,False,-1.353406066078111,-1.2252198782473878
ON,51.2617,-94.4711,natural,ifr,monitor,other,False,0,False,1.2220806775458726,0.1007317770107826
ON,48.8115,-94.5867,human,ifr,full,other,False,1,False,-0.2173021053714202,-0.720403723656498
ON,52.6346,-87.4507,natural,ifr,monitor,other,False,1,False,-0.7855089144719057,-0.7266013480130964
ON,52.4179,-91.1032,natural,ifr,full,other,False,0,False,-0.1585090120901235,-0.065539181451358
ON,52.9407,-83.5521,natural,ifr,monitor,other,False,0,False,-0.2878450540058623,0.1219892660977224
ON,54.7902,-88.9595,natural,ofr,monitor,other,False,0,False,-1.3627700895731674,0.4237004281475716
ON,51.1411,-87.2637,natural,ifr,monitor,other,False,0,False,-0.5968068140797939,-0.0439779220691526
ON,51.3985,-95.125,natural,ifr,other,other,False,0,False,-1.1628046190978758,0.1000995925706944
ON,52.5053,-88.4438,natural,ifr,monitor,other,False,0,False,1.3194266402009236,-0.2355782008800717
ON,51.1984,-93.83,unknown,pb,other,other,False,0,False,-1.1075408656381058,0.0919538368300937
ON,53.8202,-89.8256,human,ifr,full,other,True,3,False,-1.3627700895731674,-2.8210130662253
ON,53.0547,-89.0139,natural,ifr,other,other,False,2,False,0.1723226315089786,-0.7996128302243546
ON,51.5554,-88.4201,natural,ifr,monitor,other,False,0,False,-0.631531942167697,-0.4282916233312078
ON,51.0487,-90.2965,human,ifr,full,other,True,2,False,-0.3524649306022997,-2.8210130662253
ON,49.4996,-90.217,natural,ifr,full,other,False,0,False,0.2012811846276042,0.0990784762198196
ON,54.0859,-92.4584,natural,ifr,other,other,False,1,False,1.7360020284987303,-1.1348520310112469
ON,52.9151,-83.6919,natural,ifr,monitor,other,False,0,False,-0.7855089144719057,0.1432321657131148
ON,54.0008,-88.5485,natural,ifr,monitor,other,False,0,False,0.3135290588350265,-0.3452345354294455
ON,49.3607,-89.9403,natural,ifr,full,other,False,0,False,0.7839437222196581,0.0041730898532481
ON,50.7713,-85.3336,natural,ifr,monitor,other,False,0,False,-1.1075408656381058,0.1205350897238761
ON,53.9144,-84.366,natural,ifr,monitor,other,False,0,False,-0.450639703373533,-0.4388227665548965
ON,50.787,-92.6028,human,ifr,full,other,False,0,False,-0.8519629227695937,-0.0566168164037916
ON,53.0444,-87.1044,natural,ifr,monitor,other,False,1,False,-0.73695837539834,-1.1750816333446534
ON,54.2244,-92.3021,natural,ofr,monitor,other,False,0,False,-0.7855089144719057,-0.4858357864112803
ON,50.8405,-95.1162,natural,ifr,other,other,False,0,False,0.7020816306950797,-0.0272890778790116
ON,52.1094,-87.1898,natural,ifr,monitor,other,False,0,False,0.0897654278039021,-0.0266891459776358
ON,53.8833,-92.9307,natural,ifr,full,other,False,0,False,0.6889867955599362,-0.5414951039681641
ON,48.7675,-94.5173,human,ifr,full,other,False,0,False,-0.8880080376111293,-0.6241358757055077
ON,51.9003,-88.2717,natural,ifr,full,other,False,0,False,0.0705231495167898,-0.3972993539673446
ON,53.1396,-94.2624,natural,ifr,monitor,other,False,0,False,1.1343022880177924,-0.1973818985920875
ON,52.9032,-94.234,natural,ifr,monitor,other,False,0,False,1.2964417781037616,-0.4801874105012952
ON,52.5628,-90.2795,natural,ifr,full,other,False,0,False,1.2155433906103836,-0.1586048994841047
ON,52.5003,-89.7402,human,ifr,full,other,False,0,False,-0.7730172030409317,-0.2280019281730927
ON,51.0078,-82.8473,natural,ifr,other,other,False,0,False,-1.2223591994498235,0.4776352823319267
ON,50.1556,-87.1706,unknown,pb,other,other,False,0,False,-0.8519629227695937,-0.1232908343777998
ON,53.7744,-90.3368,human,ifr,full,other,False,1,False,-0.725381860850859,-1.3340056207305184
ON,51.3855,-94.9221,natural,ifr,moderate,other,False,0,False,2.8541482035025805,0.1592685549946159
ON,53.7074,-88.4331,natural,ifr,monitor,other,False,1,False,-1.3627700895731674,-0.9772469283447652
ON,53.8885,-90.4133,natural,ifr,full,other,False,1,False,1.022383220216045,-1.2422888228968714
ON,51.9119,-91.2336,natural,ifr,monitor,other,False,0,False,0.0705231495167898,-0.2292618098874456
